exp_id,video file,resolution,FPS,length(s),sim_threshold,face_cnt,min_csize,face_cloth_weights,use_merging,number of persons,total time(s),DBI
exp0832,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,15,"[1.0, 0.7]",True,5,38.479,1.548126101546751
exp0833,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,15,"[1.0, 0.7]",False,7,37.994,1.3787572167012063
exp0834,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,15,"[1.0, 0.8]",True,6,37.961,1.5370728074164266
exp0835,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,15,"[1.0, 0.8]",False,7,38.781,1.4784924206326335
exp0836,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,15,"[1.0, 0.9]",True,6,36.855,1.3659223967848169
exp0837,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,15,"[1.0, 0.9]",False,6,37.062,1.365922382995185
exp0838,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,15,"[1.0, 1.0]",True,6,37.894,1.420973103304572
exp0839,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,15,"[1.0, 1.0]",False,6,37.184,1.4209730531854383
exp0840,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,5,"[1.0, 0.3]",True,1,39.12,-10000000000.0
exp0841,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,5,"[1.0, 0.3]",False,10,38.388,1.167988303114498
exp0842,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,5,"[1.0, 0.5]",True,5,39.605,2.547329979744072
exp0843,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,5,"[1.0, 0.5]",False,9,39.008,1.176798056507347
exp0844,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,5,"[1.0, 0.6]",True,7,38.26,1.3943768842585886
exp0845,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,5,"[1.0, 0.6]",False,9,38.691,1.2136749548633057
exp0846,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,5,"[1.0, 0.7]",True,6,38.204,1.5801763277751333
exp0847,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,5,"[1.0, 0.7]",False,9,38.758,1.3455872837040666
exp0848,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,5,"[1.0, 0.8]",True,8,38.778,1.5882253029681634
exp0849,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,5,"[1.0, 0.8]",False,11,39.084,1.3796055759234365
exp0850,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,5,"[1.0, 0.9]",True,9,39.771,1.5863201034091376
exp0851,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,5,"[1.0, 0.9]",False,12,38.279,1.3551748139003763
exp0852,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,5,"[1.0, 1.0]",True,9,39.87,1.6165140151781503
exp0853,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,5,"[1.0, 1.0]",False,12,39.653,1.393142685211331
exp0854,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,8,"[1.0, 0.3]",True,1,38.293,-10000000000.0
exp0855,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,8,"[1.0, 0.3]",False,8,38.101,1.2209016838157716
exp0856,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,8,"[1.0, 0.5]",True,5,39.591,2.151122881317782
exp0857,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,8,"[1.0, 0.5]",False,7,38.393,1.2770839922010626
exp0858,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,8,"[1.0, 0.6]",True,5,37.599,1.543010116774758
exp0859,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,8,"[1.0, 0.6]",False,7,39.426,1.3189382093604085
exp0860,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,8,"[1.0, 0.7]",True,5,38.843,1.5481260466902804
exp0861,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,8,"[1.0, 0.7]",False,7,37.499,1.378757199201582
exp0862,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,8,"[1.0, 0.8]",True,6,38.345,1.5810098371155614
exp0863,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,8,"[1.0, 0.8]",False,8,38.805,1.4369790036378205
exp0864,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,8,"[1.0, 0.9]",True,8,38.968,1.6080650870066469
exp0865,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,8,"[1.0, 0.9]",False,10,38.341,1.4163451490549728
exp0866,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,8,"[1.0, 1.0]",True,8,39.361,1.6515807381711247
exp0867,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,8,"[1.0, 1.0]",False,10,39.826,1.4569425985950064
exp0868,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,10,"[1.0, 0.3]",True,1,38.709,-10000000000.0
exp0869,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,10,"[1.0, 0.3]",False,7,37.552,1.248495264017206
exp0870,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,10,"[1.0, 0.5]",True,5,40.02,2.151122881336077
exp0871,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,10,"[1.0, 0.5]",False,7,37.728,1.2770840311026757
exp0872,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,10,"[1.0, 0.6]",True,5,38.337,1.5430101198610988
exp0873,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,10,"[1.0, 0.6]",False,7,37.518,1.3189382259125888
exp0874,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,10,"[1.0, 0.7]",True,5,37.609,1.5481261039854717
exp0875,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,10,"[1.0, 0.7]",False,7,38.45,1.3787571852971197
exp0876,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,10,"[1.0, 0.8]",True,6,38.752,1.5370727612319035
exp0877,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,10,"[1.0, 0.8]",False,7,38.078,1.4784924687275538
exp0878,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,10,"[1.0, 0.9]",True,7,37.501,1.374322364507935
exp0879,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,10,"[1.0, 0.9]",False,7,37.713,1.3743223458977802
exp0880,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,10,"[1.0, 1.0]",True,7,36.731,1.4265387444287114
exp0881,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,10,"[1.0, 1.0]",False,7,37.932,1.4265387493634905
exp0882,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,15,"[1.0, 0.3]",True,1,38.501,-10000000000.0
exp0883,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,15,"[1.0, 0.3]",False,7,37.907,1.2484952645724297
exp0884,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,15,"[1.0, 0.5]",True,5,38.866,2.1511228813177823
exp0885,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,15,"[1.0, 0.5]",False,7,37.597,1.2770839922010626
exp0886,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,15,"[1.0, 0.6]",True,5,37.916,1.543010139653798
exp0887,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,15,"[1.0, 0.6]",False,7,37.949,1.3189382093604085
exp0888,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,15,"[1.0, 0.7]",True,5,37.114,1.5481261238595887
exp0889,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,15,"[1.0, 0.7]",False,7,37.807,1.378757199201582
exp0890,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,15,"[1.0, 0.8]",True,6,38.922,1.5370727842084972
exp0891,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,15,"[1.0, 0.8]",False,7,37.704,1.4784924687275538
exp0892,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,15,"[1.0, 0.9]",True,6,36.796,1.3659223967848169
exp0893,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,15,"[1.0, 0.9]",False,6,37.451,1.365922382995185
exp0894,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,15,"[1.0, 1.0]",True,6,37.924,1.420973103304572
exp0895,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,500,15,"[1.0, 1.0]",False,6,38.249,1.4209730664517188
exp0896,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,5,"[1.0, 0.3]",True,1,31.865,-10000000000.0
exp0897,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,5,"[1.0, 0.3]",False,9,31.522,1.0549472213064253
exp0898,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,5,"[1.0, 0.5]",True,5,31.587,2.0547074915777843
exp0899,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,5,"[1.0, 0.5]",False,9,31.053,1.054856092015979
exp0900,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,5,"[1.0, 0.6]",True,7,31.301,1.6573807636150648
exp0901,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,5,"[1.0, 0.6]",False,9,31.21,1.1054397066038986
exp0902,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,5,"[1.0, 0.7]",True,8,31.657,1.3043011202235586
exp0903,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,5,"[1.0, 0.7]",False,9,31.173,1.1056427150230177
exp0904,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,5,"[1.0, 0.8]",True,9,31.667,1.3947250289674296
exp0905,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,5,"[1.0, 0.8]",False,10,31.526,1.2339040297715973
exp0906,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,5,"[1.0, 0.9]",True,9,31.36,1.4705238246105043
exp0907,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,5,"[1.0, 0.9]",False,11,31.268,1.1336254306071487
exp0908,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,5,"[1.0, 1.0]",True,10,32.205,1.4327874350895446
exp0909,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,5,"[1.0, 1.0]",False,14,31.345,1.170275750715257
exp0910,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,8,"[1.0, 0.3]",True,1,31.083,-10000000000.0
exp0911,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,8,"[1.0, 0.3]",False,7,30.943,1.138215919577182
exp0912,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,8,"[1.0, 0.5]",True,4,30.766,1.981897647640888
exp0913,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,8,"[1.0, 0.5]",False,7,30.842,1.130997201674216
exp0914,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,8,"[1.0, 0.6]",True,5,30.267,1.0751990455366855
exp0915,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,8,"[1.0, 0.6]",False,5,30.228,1.0751990921319357
exp0916,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,8,"[1.0, 0.7]",True,5,30.376,1.0850497889396693
exp0917,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,8,"[1.0, 0.7]",False,5,29.948,1.085049789223102
exp0918,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,8,"[1.0, 0.8]",True,6,30.345,1.1438367325497028
exp0919,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,8,"[1.0, 0.8]",False,6,30.184,1.1438367365018711
exp0920,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,8,"[1.0, 0.9]",True,6,29.38,1.1040009376383182
exp0921,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,8,"[1.0, 0.9]",False,6,29.961,1.1040009426711082
exp0922,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,8,"[1.0, 1.0]",True,6,29.844,1.1074006393893985
exp0923,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,8,"[1.0, 1.0]",False,6,29.526,1.1074006393893987
exp0924,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,10,"[1.0, 0.3]",True,1,30.828,-10000000000.0
exp0925,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,10,"[1.0, 0.3]",False,7,31.333,1.1382158988824842
exp0926,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,10,"[1.0, 0.5]",True,4,31.599,1.981897566088182
exp0927,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,10,"[1.0, 0.5]",False,7,31.259,1.1309972236846482
exp0928,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,10,"[1.0, 0.6]",True,5,30.039,1.0751990689339574
exp0929,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,10,"[1.0, 0.6]",False,5,29.931,1.0751990689339572
exp0930,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,10,"[1.0, 0.7]",True,5,30.325,1.0850497889396695
exp0931,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,10,"[1.0, 0.7]",False,5,30.137,1.0850498256200891
exp0932,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,10,"[1.0, 0.8]",True,5,29.79,1.0934958198462312
exp0933,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,10,"[1.0, 0.8]",False,5,30.278,1.093495819846232
exp0934,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,10,"[1.0, 0.9]",True,4,29.171,1.0625353798871309
exp0935,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,10,"[1.0, 0.9]",False,4,29.049,1.0625354436160488
exp0936,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,10,"[1.0, 1.0]",True,4,28.792,1.0659416680652805
exp0937,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,10,"[1.0, 1.0]",False,4,29.459,1.065941610198205
exp0938,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,15,"[1.0, 0.3]",True,1,28.981,-10000000000.0
exp0939,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,15,"[1.0, 0.3]",False,4,29.383,1.0652828270507568
exp0940,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,15,"[1.0, 0.5]",True,3,29.16,1.334464665489234
exp0941,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,15,"[1.0, 0.5]",False,4,29.626,1.0691554373335288
exp0942,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,15,"[1.0, 0.6]",True,3,28.292,1.045966472402615
exp0943,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,15,"[1.0, 0.6]",False,3,28.87,1.0459664109499611
exp0944,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,15,"[1.0, 0.7]",True,3,28.566,1.0607423083611918
exp0945,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,15,"[1.0, 0.7]",False,3,28.718,1.060742309501901
exp0946,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,15,"[1.0, 0.8]",True,3,28.502,1.0663076187005165
exp0947,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,15,"[1.0, 0.8]",False,3,29.094,1.0663075447236747
exp0948,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,15,"[1.0, 0.9]",True,3,28.255,1.0702853484664152
exp0949,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,15,"[1.0, 0.9]",False,3,28.948,1.0702852791873798
exp0950,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,15,"[1.0, 1.0]",True,3,28.383,1.0791860849720676
exp0951,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,300,15,"[1.0, 1.0]",False,3,28.155,1.0791861024981333
exp0952,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,5,"[1.0, 0.3]",True,1,33.916,-10000000000.0
exp0953,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,5,"[1.0, 0.3]",False,9,34.731,1.088026634626522
exp0954,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,5,"[1.0, 0.5]",True,5,34.447,2.014256287245365
exp0955,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,5,"[1.0, 0.5]",False,9,34.408,1.0786351206811038
exp0956,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,5,"[1.0, 0.6]",True,7,33.972,1.6184101382061449
exp0957,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,5,"[1.0, 0.6]",False,9,32.926,1.1565115616131214
exp0958,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,5,"[1.0, 0.7]",True,8,34.181,1.2828277456676769
exp0959,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,5,"[1.0, 0.7]",False,9,33.993,1.1683605158732198
exp0960,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,5,"[1.0, 0.8]",True,9,33.628,1.2633575255870353
exp0961,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,5,"[1.0, 0.8]",False,10,33.842,1.2424905071287644
exp0962,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,5,"[1.0, 0.9]",True,9,34.35,1.3454666586649824
exp0963,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,5,"[1.0, 0.9]",False,11,34.094,1.2320969385549156
exp0964,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,5,"[1.0, 1.0]",True,9,34.425,1.4475366389915625
exp0965,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,5,"[1.0, 1.0]",False,12,34.572,1.2626859855305026
exp0966,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,8,"[1.0, 0.3]",True,1,33.477,-10000000000.0
exp0967,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,8,"[1.0, 0.3]",False,7,34.22,1.1815412004329164
exp0968,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,8,"[1.0, 0.5]",True,4,33.691,1.9725994339331512
exp0969,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,8,"[1.0, 0.5]",False,7,33.467,1.1618753206268944
exp0970,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,8,"[1.0, 0.6]",True,6,32.323,1.1300491680081552
exp0971,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,8,"[1.0, 0.6]",False,6,32.551,1.1300491564681756
exp0972,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,8,"[1.0, 0.7]",True,6,33.281,1.1553934944457465
exp0973,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,8,"[1.0, 0.7]",False,6,32.785,1.1553934944457465
exp0974,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,8,"[1.0, 0.8]",True,7,33.672,1.1966968612492082
exp0975,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,8,"[1.0, 0.8]",False,7,33.588,1.1966968826033972
exp0976,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,8,"[1.0, 0.9]",True,7,32.931,1.204378375962163
exp0977,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,8,"[1.0, 0.9]",False,7,32.733,1.204378375962163
exp0978,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,8,"[1.0, 1.0]",True,7,33.14,1.243596130793959
exp0979,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,8,"[1.0, 1.0]",False,8,33.182,1.202411245536681
exp0980,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,10,"[1.0, 0.3]",True,1,33.412,-10000000000.0
exp0981,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,10,"[1.0, 0.3]",False,7,33.433,1.1815412186765566
exp0982,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,10,"[1.0, 0.5]",True,4,33.278,1.972599433933151
exp0983,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,10,"[1.0, 0.5]",False,7,33.194,1.1618753206268944
exp0984,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,10,"[1.0, 0.6]",True,5,32.736,1.1186303529154815
exp0985,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,10,"[1.0, 0.6]",False,5,32.585,1.118630360169221
exp0986,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,10,"[1.0, 0.7]",True,5,32.726,1.1575597102956174
exp0987,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,10,"[1.0, 0.7]",False,5,31.746,1.1575597416465098
exp0988,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,10,"[1.0, 0.8]",True,5,32.692,1.1648777557798309
exp0989,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,10,"[1.0, 0.8]",False,5,32.773,1.164877743020043
exp0990,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,10,"[1.0, 0.9]",True,5,32.855,1.176143885628646
exp0991,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,10,"[1.0, 0.9]",False,5,32.169,1.1761439122641235
exp0992,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,10,"[1.0, 1.0]",True,5,32.875,1.1835173212804502
exp0993,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,10,"[1.0, 1.0]",False,5,32.833,1.1835173212804502
exp0994,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,15,"[1.0, 0.3]",True,1,32.496,-10000000000.0
exp0995,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,15,"[1.0, 0.3]",False,5,32.537,1.1076961500413118
exp0996,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,15,"[1.0, 0.5]",True,4,32.677,1.3252503841038858
exp0997,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,15,"[1.0, 0.5]",False,5,32.627,1.0711778336888869
exp0998,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,15,"[1.0, 0.6]",True,5,32.705,1.1186303529154815
exp0999,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,15,"[1.0, 0.6]",False,5,32.546,1.1186303999372282
exp1000,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,15,"[1.0, 0.7]",True,4,31.99,1.1943400509348605
exp1001,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,15,"[1.0, 0.7]",False,4,31.536,1.19434004218509
exp1002,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,15,"[1.0, 0.8]",True,4,32.606,1.202150067677805
exp1003,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,15,"[1.0, 0.8]",False,4,32.452,1.2021500617155585
exp1004,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,15,"[1.0, 0.9]",True,4,32.744,1.210285556189724
exp1005,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,15,"[1.0, 0.9]",False,4,31.6,1.2102855956040697
exp1006,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,15,"[1.0, 1.0]",True,4,32.114,1.2230647448496952
exp1007,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,330,15,"[1.0, 1.0]",False,4,32.545,1.2230647076527497
exp1008,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,5,"[1.0, 0.3]",True,1,37.941,-10000000000.0
exp1009,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,5,"[1.0, 0.3]",False,9,37.92,1.1235066853567317
exp1010,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,5,"[1.0, 0.5]",True,5,37.739,2.100770437928632
exp1011,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,5,"[1.0, 0.5]",False,9,37.682,1.1098450214164066
exp1012,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,5,"[1.0, 0.6]",True,6,36.861,1.3844489061237597
exp1013,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,5,"[1.0, 0.6]",False,8,37.134,1.1447263854292842
exp1014,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,5,"[1.0, 0.7]",True,8,37.611,1.3050484635374662
exp1015,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,5,"[1.0, 0.7]",False,9,37.602,1.2208904072028115
exp1016,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,5,"[1.0, 0.8]",True,9,36.657,1.3118733660687278
exp1017,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,5,"[1.0, 0.8]",False,10,37.234,1.296382437081394
exp1018,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,5,"[1.0, 0.9]",True,9,36.895,1.3833914523416615
exp1019,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,5,"[1.0, 0.9]",False,11,37.146,1.290247733678906
exp1020,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,5,"[1.0, 1.0]",True,9,38.186,1.474343997083879
exp1021,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,5,"[1.0, 1.0]",False,12,37.504,1.2952686774751017
exp1022,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,8,"[1.0, 0.3]",True,1,36.758,-10000000000.0
exp1023,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,8,"[1.0, 0.3]",False,7,37.028,1.2200076943322145
exp1024,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,8,"[1.0, 0.5]",True,4,36.78,2.055865547426375
exp1025,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,8,"[1.0, 0.5]",False,7,36.323,1.1933150074126635
exp1026,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,8,"[1.0, 0.6]",True,5,35.577,1.473624267424766
exp1027,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,8,"[1.0, 0.6]",False,7,36.2,1.2037335420876027
exp1028,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,8,"[1.0, 0.7]",True,7,36.263,1.2003923753229335
exp1029,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,8,"[1.0, 0.7]",False,7,36.171,1.2003923753229335
exp1030,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,8,"[1.0, 0.8]",True,7,36.294,1.2477541969817376
exp1031,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,8,"[1.0, 0.8]",False,7,36.331,1.247754181201311
exp1032,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,8,"[1.0, 0.9]",True,7,36.159,1.258495392369115
exp1033,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,8,"[1.0, 0.9]",False,7,36.991,1.2584953914037484
exp1034,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,8,"[1.0, 1.0]",True,8,35.927,1.3842852525097131
exp1035,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,8,"[1.0, 1.0]",False,9,36.416,1.343134892026776
exp1036,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,10,"[1.0, 0.3]",True,1,37.634,-10000000000.0
exp1037,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,10,"[1.0, 0.3]",False,7,36.909,1.2200076520316463
exp1038,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,10,"[1.0, 0.5]",True,4,36.951,2.055865552886223
exp1039,testvideo_3_0.mp4,720x1280,29.97,1065,0.645,350,10,"[1.0, 0.5]",False,7,36.325,1.1933150074126635
